"trial_type","trial_index","time_elapsed","internal_node_id","code","subject","workerId","hitId","assignmentId","catk_n","catk_i","catk_b","catk2_n","catk2_i","catk2_b","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","current_training_images","current_training_label","shuffled_sampling_images","sampling_image_words","shuffled_test_images","current_category_label_level","current_category_kind","current_category_training_level","current_alternate_training_label","sampled_image","sampled_label","label_consistent","selection_array","selection_index","rt_array","selection_type_array","final_choice_array","final_rt","view_history","question_order"
"html-button-response","10","25543","0.0-10.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","608","<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>","0","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","26428","0.0-11.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","884","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a roozer.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/fru_c4_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the example and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>","0","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","","","","","","","","","","",""
"survey-html-form","12","29310","0.0-12.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","2875","","{""name_check"":""roofer""}","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","","","","","","","","","","",""
"html-button-response-cols","13","35694","0.0-13.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","6382.999999999996","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a roozer.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/fru_c4_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>","7","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","","","","","","","","","","",""
"html-button-response","14","36477","0.0-14.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","781","<div id=""container""><p><b><font size=""4.5"">The image you selected is a <span style=""color:#ff0000""><u>roozer</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/fru_c4_bas3.jpg"" style=""width:57%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">roozer</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/fru_c4_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are roozers.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the roozers.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>","0","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","stims/fru_c4_bas3.jpg","roozer","1","","","","","","","",""
"html-button-response-catact","15","39744","0.0-15.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","","","","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","stims/fru_c4_bas3.jpg","roozer","","[""stims/fru_c4_sub4.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_bas4.jpg""]","[""8"",""7"",""19"",""17""]","[614,981,1781,2515]","[""select"",""select"",""select"",""select""]","[""stims/fru_c4_sub4.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_bas4.jpg""]","3265","",""
"survey-html-form","16","42085","0.0-16.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","2340","","{""word_meaning"":""apple""}","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sup1.jpg"",""stims/fru_c4_sup2.jpg""]","roozer","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg""]","hypernym","fruits","broad","NOT a roozer","","","","","","","","","","",""
"html-button-response","17","42627","0.0-17.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","541.9999999999927","<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>","0","","","","","","","","","","","","","","","","","","","",""
"html-button-response","18","43828","0.0-18.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","1200","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are guffys and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a guffy.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the example and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>","0","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_bas1.jpg"",""stims/mus_c5_bas2.jpg""]","guffy","[""stims/fru_c4_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg""]","[""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""guffy""]","[""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup6.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg""]","hypernym","music","intermediate","NOT a guffy","","","","","","","","","","",""
"survey-html-form","19","46112","0.0-19.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","2277","","{""name_check"":""guffy""}","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_bas1.jpg"",""stims/mus_c5_bas2.jpg""]","guffy","[""stims/fru_c4_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg""]","[""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""guffy""]","[""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup6.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg""]","hypernym","music","intermediate","NOT a guffy","","","","","","","","","","",""
"html-button-response-cols","20","47879","0.0-20.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","1766","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are guffys and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a guffy.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>","6","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_bas1.jpg"",""stims/mus_c5_bas2.jpg""]","guffy","[""stims/fru_c4_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg""]","[""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""guffy""]","[""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup6.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg""]","hypernym","music","intermediate","NOT a guffy","","","","","","","","","","",""
"html-button-response","21","48644","0.0-21.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","764.0000000000073","<div id=""container""><p><b><font size=""4.5"">The image you selected is a <span style=""color:#ff0000""><u>guffy</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_bas3.jpg"" style=""width:57%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">guffy</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">guffy</figcaption></figure></div></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are guffys.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the guffys.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>","0","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_bas1.jpg"",""stims/mus_c5_bas2.jpg""]","guffy","[""stims/fru_c4_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg""]","[""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""guffy""]","[""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup6.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg""]","hypernym","music","intermediate","NOT a guffy","stims/mus_c5_bas3.jpg","guffy","1","","","","","","","",""
"html-button-response-catact","22","54410","0.0-22.0","cDstwcLCatActZyBNMSoqeQ","p335571","","","","","","","","","","","","","","","","","","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_bas1.jpg"",""stims/mus_c5_bas2.jpg""]","guffy","[""stims/fru_c4_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg""]","[""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""NOT a guffy"",""NOT a guffy"",""guffy"",""NOT a guffy"",""guffy""]","[""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_bas4.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sub5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup6.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg""]","hypernym","music","intermediate","NOT a guffy","stims/mus_c5_bas3.jpg","guffy","","[""stims/mus_c5_sub5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/mus_c5_sup6.jpg"",""stims/mus_c5_sub4.jpg""]","[""2"",""13"",""12"",""20"",""20"",""16""]","[915,1782,2216,2831,3832,4347]","[""select"",""select"",""select"",""select"",""unselect"",""select""]","[""stims/mus_c5_sub5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sub4.jpg""]","5765","",""
